announcement_id,created_at,id,name,phase,scope
12367,2025-03-28 07:08:44.427811,11286,apply_doc_12367_2.pdf,APPLY,TARGET_ONLY
12370,2024-11-01 15:47:40.503328,11287,doc_result_doc_12370_1.pdf,DOC_RESULT,COMMON
12370,2024-10-24 20:46:01.971102,11288,doc_result_doc_12370_2.pdf,DOC_RESULT,TARGET_ONLY
12371,2024-03-05 04:52:56.191171,11289,doc_result_doc_12371_1.pdf,DOC_RESULT,COMMON
12371,2024-03-05 18:34:41.049438,11290,apply_doc_12371_2.pdf,APPLY,COMMON
12372,2024-07-18 09:01:47.261193,11291,apply_doc_12372_1.pdf,APPLY,TARGET_ONLY
12372,2024-07-18 00:22:24.401510,11292,doc_result_doc_12372_2.pdf,DOC_RESULT,COMMON
12373,2024-07-05 05:32:45.726021,11293,doc_result_doc_12373_1.pdf,DOC_RESULT,TARGET_ONLY
12375,2025-03-17 10:08:16.702736,11294,apply_doc_12375_1.pdf,APPLY,TARGET_ONLY
12375,2025-03-14 14:58:00.575473,11295,apply_doc_12375_2.pdf,APPLY,TARGET_ONLY
12378,2024-11-10 02:10:20.163662,11296,doc_result_doc_12378_1.pdf,DOC_RESULT,TARGET_ONLY
12384,2024-05-14 01:09:26.437844,11297,doc_result_doc_12384_1.pdf,DOC_RESULT,COMMON
12384,2024-05-09 01:20:22.011730,11298,doc_result_doc_12384_2.pdf,DOC_RESULT,TARGET_ONLY
12385,2024-02-21 20:15:25.600414,11299,doc_result_doc_12385_1.pdf,DOC_RESULT,TARGET_ONLY
12385,2024-02-19 10:52:38.043533,11300,doc_result_doc_12385_2.pdf,DOC_RESULT,COMMON
12386,2024-04-27 19:59:18.801571,11301,doc_result_doc_12386_1.pdf,DOC_RESULT,COMMON
12391,2025-04-07 05:55:12.164726,11302,doc_result_doc_12391_1.pdf,DOC_RESULT,COMMON
12391,2025-04-09 14:15:59.917200,11303,doc_result_doc_12391_2.pdf,DOC_RESULT,COMMON
12394,2025-05-04 17:18:01.149703,11304,apply_doc_12394_1.pdf,APPLY,COMMON
12398,2024-07-20 08:34:13.136531,11305,doc_result_doc_12398_1.pdf,DOC_RESULT,COMMON
12398,2024-07-20 18:34:48.222102,11306,apply_doc_12398_2.pdf,APPLY,COMMON
12399,2025-09-25 12:38:39.417903,11307,apply_doc_12399_1.pdf,APPLY,TARGET_ONLY
12399,2025-09-22 21:06:16.064545,11308,doc_result_doc_12399_2.pdf,DOC_RESULT,TARGET_ONLY
12400,2024-01-22 17:27:33.094965,11309,doc_result_doc_12400_1.pdf,DOC_RESULT,COMMON
12401,2025-03-02 20:20:30.924381,11310,doc_result_doc_12401_1.pdf,DOC_RESULT,COMMON
12401,2025-02-25 07:18:31.745855,11311,doc_result_doc_12401_2.pdf,DOC_RESULT,COMMON
12403,2024-11-24 17:45:27.083883,11312,apply_doc_12403_1.pdf,APPLY,COMMON
12404,2025-11-13 16:16:03.610807,11313,doc_result_doc_12404_1.pdf,DOC_RESULT,COMMON
12404,2025-11-15 22:29:51.734780,11314,apply_doc_12404_2.pdf,APPLY,COMMON
12406,2024-06-03 09:56:22.826025,11315,apply_doc_12406_1.pdf,APPLY,COMMON
12406,2024-05-22 06:50:37.632632,11316,apply_doc_12406_2.pdf,APPLY,COMMON
12408,2024-10-14 19:14:18.307120,11317,doc_result_doc_12408_1.pdf,DOC_RESULT,TARGET_ONLY
12410,2025-09-03 22:05:21.331100,11318,doc_result_doc_12410_1.pdf,DOC_RESULT,TARGET_ONLY
12412,2024-11-28 10:49:09.666190,11319,apply_doc_12412_1.pdf,APPLY,TARGET_ONLY
12412,2024-12-06 00:15:46.885662,11320,apply_doc_12412_2.pdf,APPLY,COMMON
12415,2025-02-07 22:33:47.453728,11321,apply_doc_12415_1.pdf,APPLY,TARGET_ONLY
12416,2025-05-13 02:21:23.877559,11322,apply_doc_12416_1.pdf,APPLY,TARGET_ONLY
12416,2025-05-13 06:57:13.672382,11323,apply_doc_12416_2.pdf,APPLY,TARGET_ONLY
12417,2024-09-12 22:41:36.340985,11324,doc_result_doc_12417_1.pdf,DOC_RESULT,TARGET_ONLY
12417,2024-09-19 06:07:30.867037,11325,apply_doc_12417_2.pdf,APPLY,TARGET_ONLY
12418,2025-01-04 02:53:25.894329,11326,doc_result_doc_12418_1.pdf,DOC_RESULT,TARGET_ONLY
12419,2025-02-20 10:42:38.296613,11327,doc_result_doc_12419_1.pdf,DOC_RESULT,TARGET_ONLY
12419,2025-03-03 18:57:03.309928,11328,apply_doc_12419_2.pdf,APPLY,TARGET_ONLY
12420,2024-09-15 07:22:30.359545,11329,apply_doc_12420_1.pdf,APPLY,COMMON
12421,2025-04-17 20:11:57.520467,11330,apply_doc_12421_1.pdf,APPLY,TARGET_ONLY
12421,2025-04-22 02:28:27.305515,11331,doc_result_doc_12421_2.pdf,DOC_RESULT,TARGET_ONLY
12422,2024-12-11 09:40:47.666294,11332,apply_doc_12422_1.pdf,APPLY,TARGET_ONLY
12422,2024-12-09 19:37:27.797997,11333,apply_doc_12422_2.pdf,APPLY,TARGET_ONLY
12424,2025-07-21 01:03:39.240391,11334,apply_doc_12424_1.pdf,APPLY,COMMON
12424,2025-07-18 23:54:09.318523,11335,doc_result_doc_12424_2.pdf,DOC_RESULT,TARGET_ONLY
12425,2025-08-25 20:38:02.187723,11336,doc_result_doc_12425_1.pdf,DOC_RESULT,COMMON
12425,2025-08-29 20:18:29.064521,11337,doc_result_doc_12425_2.pdf,DOC_RESULT,TARGET_ONLY
12429,2025-06-24 22:32:17.771013,11338,apply_doc_12429_1.pdf,APPLY,TARGET_ONLY
12430,2024-02-15 17:50:41.018901,11339,doc_result_doc_12430_1.pdf,DOC_RESULT,TARGET_ONLY
12431,2025-06-06 19:13:00.598490,11340,doc_result_doc_12431_1.pdf,DOC_RESULT,TARGET_ONLY
12433,2025-05-10 20:48:11.504506,11341,doc_result_doc_12433_1.pdf,DOC_RESULT,TARGET_ONLY
12433,2025-05-09 03:18:16.214566,11342,doc_result_doc_12433_2.pdf,DOC_RESULT,COMMON
12435,2024-06-26 01:07:42.592481,11343,doc_result_doc_12435_1.pdf,DOC_RESULT,COMMON
12436,2025-05-31 21:16:51.558985,11344,apply_doc_12436_1.pdf,APPLY,COMMON
12436,2025-05-22 20:16:34.224237,11345,doc_result_doc_12436_2.pdf,DOC_RESULT,TARGET_ONLY
12438,2024-02-14 08:52:08.374630,11346,apply_doc_12438_1.pdf,APPLY,COMMON
12441,2024-05-25 11:26:34.960510,11347,apply_doc_12441_1.pdf,APPLY,TARGET_ONLY
12442,2024-02-01 07:52:11.025996,11348,apply_doc_12442_1.pdf,APPLY,TARGET_ONLY
12442,2024-02-03 00:48:26.922197,11349,apply_doc_12442_2.pdf,APPLY,COMMON
12447,2025-05-26 10:06:17.199498,11350,apply_doc_12447_1.pdf,APPLY,TARGET_ONLY
12447,2025-05-27 20:43:36.505411,11351,apply_doc_12447_2.pdf,APPLY,TARGET_ONLY
12448,2025-07-04 11:21:27.140454,11352,apply_doc_12448_1.pdf,APPLY,TARGET_ONLY
12448,2025-07-02 17:11:07.823518,11353,doc_result_doc_12448_2.pdf,DOC_RESULT,COMMON
12451,2024-06-10 22:04:19.154149,11354,apply_doc_12451_1.pdf,APPLY,COMMON
12451,2024-06-15 08:59:52.181261,11355,doc_result_doc_12451_2.pdf,DOC_RESULT,COMMON
12452,2024-01-04 09:28:05.481443,11356,doc_result_doc_12452_1.pdf,DOC_RESULT,COMMON
12454,2024-07-09 11:09:17.797898,11357,doc_result_doc_12454_1.pdf,DOC_RESULT,TARGET_ONLY
12454,2024-07-02 22:23:46.874244,11358,apply_doc_12454_2.pdf,APPLY,TARGET_ONLY
12455,2024-10-28 16:27:16.228926,11359,apply_doc_12455_1.pdf,APPLY,TARGET_ONLY
12456,2024-06-08 22:29:03.557202,11360,apply_doc_12456_1.pdf,APPLY,COMMON
12456,2024-06-05 00:11:16.102261,11361,apply_doc_12456_2.pdf,APPLY,TARGET_ONLY
12457,2024-06-12 18:17:30.109640,11362,apply_doc_12457_1.pdf,APPLY,TARGET_ONLY
12458,2024-10-28 00:04:08.626666,11363,apply_doc_12458_1.pdf,APPLY,TARGET_ONLY
12459,2025-05-09 20:50:16.780617,11364,apply_doc_12459_1.pdf,APPLY,TARGET_ONLY
12460,2025-01-27 23:42:00.087126,11365,apply_doc_12460_1.pdf,APPLY,COMMON
12461,2024-06-29 02:26:42.138217,11366,doc_result_doc_12461_1.pdf,DOC_RESULT,TARGET_ONLY
12462,2024-12-18 13:17:21.904593,11367,apply_doc_12462_1.pdf,APPLY,TARGET_ONLY
12463,2025-01-16 19:54:13.604848,11368,apply_doc_12463_1.pdf,APPLY,COMMON
12466,2024-07-28 14:40:10.712825,11369,apply_doc_12466_1.pdf,APPLY,COMMON
12468,2024-06-09 00:25:18.053999,11370,apply_doc_12468_1.pdf,APPLY,COMMON
12468,2024-06-10 11:18:40.471733,11371,doc_result_doc_12468_2.pdf,DOC_RESULT,COMMON
12469,2024-04-15 17:44:10.785658,11372,doc_result_doc_12469_1.pdf,DOC_RESULT,TARGET_ONLY
12469,2024-04-08 12:46:20.871664,11373,doc_result_doc_12469_2.pdf,DOC_RESULT,TARGET_ONLY
12470,2025-09-13 11:41:43.794417,11374,apply_doc_12470_1.pdf,APPLY,TARGET_ONLY
12476,2025-08-22 08:37:27.937501,11375,apply_doc_12476_1.pdf,APPLY,COMMON
12477,2025-11-02 07:51:55.464935,11376,apply_doc_12477_1.pdf,APPLY,TARGET_ONLY
12477,2025-11-05 12:24:15.615771,11377,apply_doc_12477_2.pdf,APPLY,TARGET_ONLY
12479,2025-06-03 12:13:59.057383,11378,apply_doc_12479_1.pdf,APPLY,COMMON
12480,2025-07-12 05:16:04.808240,11379,apply_doc_12480_1.pdf,APPLY,COMMON
12481,2024-01-16 15:52:48.414265,11380,apply_doc_12481_1.pdf,APPLY,COMMON
12483,2024-10-04 08:33:36.011500,11381,apply_doc_12483_1.pdf,APPLY,TARGET_ONLY
12483,2024-10-03 16:18:54.818327,11382,apply_doc_12483_2.pdf,APPLY,TARGET_ONLY
12486,2024-07-04 14:44:45.079875,11383,apply_doc_12486_1.pdf,APPLY,COMMON
12486,2024-06-16 11:21:55.797591,11384,doc_result_doc_12486_2.pdf,DOC_RESULT,COMMON
12490,2025-04-10 18:44:39.111295,11385,apply_doc_12490_1.pdf,APPLY,COMMON
12492,2025-02-13 20:15:18.787386,11386,doc_result_doc_12492_1.pdf,DOC_RESULT,COMMON
12493,2024-12-14 18:40:16.692815,11387,apply_doc_12493_1.pdf,APPLY,COMMON
12495,2025-05-11 01:08:40.941016,11388,apply_doc_12495_1.pdf,APPLY,TARGET_ONLY
12496,2024-09-18 21:20:07.806103,11389,apply_doc_12496_1.pdf,APPLY,TARGET_ONLY
12496,2024-09-20 03:07:26.381163,11390,apply_doc_12496_2.pdf,APPLY,TARGET_ONLY
12498,2024-03-22 17:40:10.141866,11391,doc_result_doc_12498_1.pdf,DOC_RESULT,COMMON
12499,2025-01-05 05:43:32.837183,11392,apply_doc_12499_1.pdf,APPLY,TARGET_ONLY
12500,2024-11-14 06:03:39.451457,11393,apply_doc_12500_1.pdf,APPLY,TARGET_ONLY
12501,2024-05-23 23:19:15.964928,11394,doc_result_doc_12501_1.pdf,DOC_RESULT,TARGET_ONLY
12501,2024-05-23 19:04:48.265216,11395,apply_doc_12501_2.pdf,APPLY,COMMON
12503,2024-08-20 16:32:42.636149,11396,apply_doc_12503_1.pdf,APPLY,TARGET_ONLY
12505,2025-07-11 05:55:23.879191,11397,doc_result_doc_12505_1.pdf,DOC_RESULT,COMMON
12505,2025-07-08 03:06:08.959356,11398,doc_result_doc_12505_2.pdf,DOC_RESULT,TARGET_ONLY
12506,2024-12-25 18:38:28.092432,11399,apply_doc_12506_1.pdf,APPLY,TARGET_ONLY
12506,2024-12-29 09:37:25.229816,11400,apply_doc_12506_2.pdf,APPLY,TARGET_ONLY
12507,2024-10-11 06:30:27.378691,11401,doc_result_doc_12507_1.pdf,DOC_RESULT,TARGET_ONLY
12507,2024-10-19 06:14:15.721653,11402,apply_doc_12507_2.pdf,APPLY,COMMON
12510,2024-03-25 21:13:49.631664,11403,apply_doc_12510_1.pdf,APPLY,COMMON
12511,2024-11-01 02:49:03.167367,11404,doc_result_doc_12511_1.pdf,DOC_RESULT,TARGET_ONLY
12511,2024-11-01 17:24:19.591318,11405,doc_result_doc_12511_2.pdf,DOC_RESULT,COMMON
12513,2025-09-25 20:48:16.513801,11406,apply_doc_12513_1.pdf,APPLY,COMMON
12513,2025-10-12 15:47:39.479206,11407,apply_doc_12513_2.pdf,APPLY,TARGET_ONLY
12514,2024-09-19 19:51:34.128139,11408,apply_doc_12514_1.pdf,APPLY,TARGET_ONLY
12515,2025-06-24 14:55:07.578977,11409,apply_doc_12515_1.pdf,APPLY,TARGET_ONLY
12518,2024-10-05 23:44:07.178053,11410,apply_doc_12518_1.pdf,APPLY,COMMON
12519,2024-08-02 07:50:16.878508,11411,apply_doc_12519_1.pdf,APPLY,TARGET_ONLY
12519,2024-07-30 19:30:59.559283,11412,apply_doc_12519_2.pdf,APPLY,TARGET_ONLY
12520,2024-10-29 00:31:15.476372,11413,doc_result_doc_12520_1.pdf,DOC_RESULT,TARGET_ONLY
12521,2023-12-27 07:23:15.169619,11414,apply_doc_12521_1.pdf,APPLY,COMMON
12522,2024-03-09 14:48:01.453501,11415,doc_result_doc_12522_1.pdf,DOC_RESULT,TARGET_ONLY
12522,2024-03-09 10:38:10.539845,11416,apply_doc_12522_2.pdf,APPLY,TARGET_ONLY
12523,2025-08-11 04:32:53.241255,11417,doc_result_doc_12523_1.pdf,DOC_RESULT,COMMON
12526,2024-12-22 05:05:50.633372,11418,doc_result_doc_12526_1.pdf,DOC_RESULT,TARGET_ONLY
12526,2024-12-10 04:16:10.564390,11419,doc_result_doc_12526_2.pdf,DOC_RESULT,TARGET_ONLY
12527,2025-11-07 06:05:21.048680,11420,doc_result_doc_12527_1.pdf,DOC_RESULT,TARGET_ONLY
12527,2025-10-28 18:51:54.564864,11421,apply_doc_12527_2.pdf,APPLY,TARGET_ONLY
12528,2025-09-22 21:38:11.429102,11422,doc_result_doc_12528_1.pdf,DOC_RESULT,TARGET_ONLY
12530,2024-12-22 17:07:28.716967,11423,doc_result_doc_12530_1.pdf,DOC_RESULT,TARGET_ONLY
12532,2025-06-25 21:08:39.361054,11424,doc_result_doc_12532_1.pdf,DOC_RESULT,TARGET_ONLY
12532,2025-06-23 02:05:33.817938,11425,doc_result_doc_12532_2.pdf,DOC_RESULT,TARGET_ONLY
12534,2024-04-15 18:46:20.283055,11426,doc_result_doc_12534_1.pdf,DOC_RESULT,TARGET_ONLY
12536,2025-06-11 02:19:35.089713,11427,apply_doc_12536_1.pdf,APPLY,COMMON
12536,2025-06-08 16:10:46.992221,11428,apply_doc_12536_2.pdf,APPLY,TARGET_ONLY
12538,2024-11-02 13:02:33.424886,11429,apply_doc_12538_1.pdf,APPLY,COMMON
12538,2024-11-03 05:59:41.094599,11430,apply_doc_12538_2.pdf,APPLY,TARGET_ONLY
12540,2024-04-28 22:27:53.801767,11431,doc_result_doc_12540_1.pdf,DOC_RESULT,TARGET_ONLY
12540,2024-04-20 23:41:34.811615,11432,apply_doc_12540_2.pdf,APPLY,COMMON
12542,2023-12-03 00:48:19.859998,11433,apply_doc_12542_1.pdf,APPLY,TARGET_ONLY
12544,2024-09-01 09:07:54.413207,11434,apply_doc_12544_1.pdf,APPLY,TARGET_ONLY
12544,2024-09-04 23:49:51.717108,11435,apply_doc_12544_2.pdf,APPLY,TARGET_ONLY
12545,2025-01-31 16:24:25.367622,11436,apply_doc_12545_1.pdf,APPLY,TARGET_ONLY
12545,2025-02-02 03:23:50.161755,11437,doc_result_doc_12545_2.pdf,DOC_RESULT,COMMON
12546,2025-05-16 08:01:58.009360,11438,doc_result_doc_12546_1.pdf,DOC_RESULT,TARGET_ONLY
12546,2025-05-20 13:18:43.821470,11439,apply_doc_12546_2.pdf,APPLY,TARGET_ONLY
12547,2025-06-28 20:34:37.834661,11440,apply_doc_12547_1.pdf,APPLY,COMMON
12547,2025-06-29 02:07:58.477212,11441,apply_doc_12547_2.pdf,APPLY,TARGET_ONLY
12549,2023-12-02 13:55:04.842765,11442,apply_doc_12549_1.pdf,APPLY,TARGET_ONLY
12550,2024-06-14 00:27:13.498669,11443,doc_result_doc_12550_1.pdf,DOC_RESULT,TARGET_ONLY
12550,2024-06-09 14:36:58.259988,11444,doc_result_doc_12550_2.pdf,DOC_RESULT,TARGET_ONLY
12553,2025-10-07 05:26:54.782756,11445,apply_doc_12553_1.pdf,APPLY,TARGET_ONLY
12553,2025-09-24 19:29:01.213624,11446,apply_doc_12553_2.pdf,APPLY,TARGET_ONLY
12554,2025-04-14 03:46:58.414806,11447,apply_doc_12554_1.pdf,APPLY,COMMON
12554,2025-04-18 19:36:10.683247,11448,apply_doc_12554_2.pdf,APPLY,COMMON
12555,2025-10-12 16:13:50.638965,11449,doc_result_doc_12555_1.pdf,DOC_RESULT,COMMON
12556,2024-08-19 20:01:37.550714,11450,doc_result_doc_12556_1.pdf,DOC_RESULT,TARGET_ONLY
12556,2024-08-13 03:20:30.816044,11451,apply_doc_12556_2.pdf,APPLY,TARGET_ONLY
12558,2025-11-19 14:01:45.982462,11452,apply_doc_12558_1.pdf,APPLY,TARGET_ONLY
12559,2023-12-03 05:15:05.300988,11453,doc_result_doc_12559_1.pdf,DOC_RESULT,COMMON
12559,2023-12-03 18:57:20.226875,11454,apply_doc_12559_2.pdf,APPLY,TARGET_ONLY
12560,2025-07-02 11:18:12.866122,11455,doc_result_doc_12560_1.pdf,DOC_RESULT,COMMON
12562,2025-12-26 09:45:24.441173,11456,apply_doc_12562_1.pdf,APPLY,TARGET_ONLY
12563,2025-11-06 09:02:28.762642,11457,apply_doc_12563_1.pdf,APPLY,TARGET_ONLY
12564,2025-04-17 16:35:43.042520,11458,apply_doc_12564_1.pdf,APPLY,COMMON
12567,2025-07-11 16:39:06.000319,11459,apply_doc_12567_1.pdf,APPLY,TARGET_ONLY
12568,2024-03-28 20:14:09.991554,11460,apply_doc_12568_1.pdf,APPLY,COMMON
12568,2024-03-12 04:16:34.293950,11461,apply_doc_12568_2.pdf,APPLY,TARGET_ONLY
12569,2025-05-25 15:54:41.986201,11462,apply_doc_12569_1.pdf,APPLY,COMMON
12573,2024-09-06 14:05:24.745254,11463,apply_doc_12573_1.pdf,APPLY,COMMON
12574,2024-02-04 23:31:55.750122,11464,doc_result_doc_12574_1.pdf,DOC_RESULT,COMMON
12574,2024-02-18 22:02:06.204096,11465,doc_result_doc_12574_2.pdf,DOC_RESULT,TARGET_ONLY
12575,2024-10-18 16:50:03.990314,11466,apply_doc_12575_1.pdf,APPLY,TARGET_ONLY
12575,2024-10-26 16:57:44.550274,11467,doc_result_doc_12575_2.pdf,DOC_RESULT,TARGET_ONLY
12576,2024-10-28 13:14:07.734254,11468,apply_doc_12576_1.pdf,APPLY,COMMON
12576,2024-10-24 05:35:57.753202,11469,apply_doc_12576_2.pdf,APPLY,COMMON
12577,2024-11-13 16:37:19.526976,11470,doc_result_doc_12577_1.pdf,DOC_RESULT,TARGET_ONLY
12578,2024-12-11 07:02:07.059090,11471,apply_doc_12578_1.pdf,APPLY,COMMON
12578,2024-12-09 00:43:06.593913,11472,doc_result_doc_12578_2.pdf,DOC_RESULT,COMMON
12580,2024-04-07 22:07:07.362431,11473,apply_doc_12580_1.pdf,APPLY,COMMON
12580,2024-04-05 15:01:42.851566,11474,apply_doc_12580_2.pdf,APPLY,COMMON
12581,2025-07-29 11:01:44.257429,11475,apply_doc_12581_1.pdf,APPLY,COMMON
12581,2025-07-29 03:49:39.325092,11476,doc_result_doc_12581_2.pdf,DOC_RESULT,COMMON
12582,2024-12-22 03:57:22.670112,11477,apply_doc_12582_1.pdf,APPLY,COMMON
12583,2025-05-09 16:53:50.646224,11478,doc_result_doc_12583_1.pdf,DOC_RESULT,TARGET_ONLY
12583,2025-05-07 02:11:05.500929,11479,doc_result_doc_12583_2.pdf,DOC_RESULT,COMMON
12586,2024-01-21 03:35:46.479056,11480,apply_doc_12586_1.pdf,APPLY,TARGET_ONLY
12587,2025-07-20 07:00:29.667743,11481,doc_result_doc_12587_1.pdf,DOC_RESULT,TARGET_ONLY
12590,2025-10-20 08:57:52.417848,11482,apply_doc_12590_1.pdf,APPLY,COMMON
12590,2025-10-14 22:04:43.800314,11483,doc_result_doc_12590_2.pdf,DOC_RESULT,TARGET_ONLY
12594,2025-09-16 23:04:10.351668,11484,doc_result_doc_12594_1.pdf,DOC_RESULT,COMMON
12595,2025-09-17 21:04:41.250990,11485,apply_doc_12595_1.pdf,APPLY,TARGET_ONLY
12596,2024-09-08 17:10:32.797406,11486,apply_doc_12596_1.pdf,APPLY,TARGET_ONLY
12598,2025-11-18 16:48:08.477058,11487,doc_result_doc_12598_1.pdf,DOC_RESULT,TARGET_ONLY
12598,2025-11-08 23:47:14.689420,11488,doc_result_doc_12598_2.pdf,DOC_RESULT,COMMON
12601,2024-02-22 17:31:15.269053,11489,doc_result_doc_12601_1.pdf,DOC_RESULT,COMMON
12601,2024-02-24 03:11:53.077868,11490,apply_doc_12601_2.pdf,APPLY,COMMON
12602,2023-12-31 13:06:16.371212,11491,apply_doc_12602_1.pdf,APPLY,TARGET_ONLY
12603,2024-06-23 04:19:07.316311,11492,doc_result_doc_12603_1.pdf,DOC_RESULT,COMMON
12603,2024-06-20 17:05:51.794699,11493,apply_doc_12603_2.pdf,APPLY,COMMON
12607,2024-09-21 19:47:29.046450,11494,doc_result_doc_12607_1.pdf,DOC_RESULT,TARGET_ONLY
12607,2024-09-21 02:29:59.733495,11495,doc_result_doc_12607_2.pdf,DOC_RESULT,COMMON
12609,2025-08-30 00:33:31.262381,11496,apply_doc_12609_1.pdf,APPLY,COMMON
12611,2025-10-11 17:01:45.260146,11497,doc_result_doc_12611_1.pdf,DOC_RESULT,COMMON
12611,2025-10-01 01:16:49.924510,11498,apply_doc_12611_2.pdf,APPLY,COMMON
12612,2025-07-04 16:52:59.951488,11499,doc_result_doc_12612_1.pdf,DOC_RESULT,COMMON
12612,2025-07-03 17:21:48.032033,11500,doc_result_doc_12612_2.pdf,DOC_RESULT,COMMON
12613,2025-02-28 07:54:06.110690,11501,doc_result_doc_12613_1.pdf,DOC_RESULT,COMMON
12613,2025-02-27 17:37:59.670119,11502,doc_result_doc_12613_2.pdf,DOC_RESULT,COMMON
12614,2025-04-05 00:33:23.793039,11503,doc_result_doc_12614_1.pdf,DOC_RESULT,COMMON
12617,2025-10-30 06:29:52.183164,11504,doc_result_doc_12617_1.pdf,DOC_RESULT,COMMON
12617,2025-11-02 07:30:08.693924,11505,apply_doc_12617_2.pdf,APPLY,TARGET_ONLY
12618,2025-02-11 08:59:57.227666,11506,doc_result_doc_12618_1.pdf,DOC_RESULT,COMMON
12619,2024-07-12 17:39:23.133024,11507,apply_doc_12619_1.pdf,APPLY,COMMON
12619,2024-07-31 16:29:21.433284,11508,doc_result_doc_12619_2.pdf,DOC_RESULT,TARGET_ONLY
12620,2025-06-07 12:24:50.506812,11509,doc_result_doc_12620_1.pdf,DOC_RESULT,TARGET_ONLY
12620,2025-06-24 23:41:03.017349,11510,apply_doc_12620_2.pdf,APPLY,TARGET_ONLY
12624,2024-03-10 15:52:22.251030,11511,apply_doc_12624_1.pdf,APPLY,TARGET_ONLY
12624,2024-02-22 11:02:52.780687,11512,apply_doc_12624_2.pdf,APPLY,COMMON
12625,2024-06-03 17:12:15.009922,11513,apply_doc_12625_1.pdf,APPLY,TARGET_ONLY
12626,2024-12-07 21:32:44.358161,11514,apply_doc_12626_1.pdf,APPLY,COMMON
12626,2024-12-08 12:06:56.568305,11515,apply_doc_12626_2.pdf,APPLY,TARGET_ONLY
12633,2024-01-12 21:11:14.322045,11516,doc_result_doc_12633_1.pdf,DOC_RESULT,COMMON
12636,2025-11-22 23:21:24.045099,11517,doc_result_doc_12636_1.pdf,DOC_RESULT,COMMON
12636,2025-12-04 08:55:18.347508,11518,doc_result_doc_12636_2.pdf,DOC_RESULT,COMMON
12639,2024-12-10 10:08:14.825111,11519,doc_result_doc_12639_1.pdf,DOC_RESULT,TARGET_ONLY
12642,2025-04-13 22:44:10.061279,11520,doc_result_doc_12642_1.pdf,DOC_RESULT,COMMON
12645,2025-10-17 09:50:09.433097,11521,apply_doc_12645_1.pdf,APPLY,COMMON
12647,2025-08-13 15:12:13.658863,11522,doc_result_doc_12647_1.pdf,DOC_RESULT,COMMON
12648,2025-07-30 14:53:44.224027,11523,doc_result_doc_12648_1.pdf,DOC_RESULT,COMMON
12651,2024-01-22 21:23:44.826862,11524,apply_doc_12651_1.pdf,APPLY,COMMON
12651,2024-02-04 03:26:46.813506,11525,doc_result_doc_12651_2.pdf,DOC_RESULT,TARGET_ONLY
12652,2025-12-23 14:03:50.346769,11526,apply_doc_12652_1.pdf,APPLY,COMMON
12654,2024-09-14 19:03:45.435691,11527,apply_doc_12654_1.pdf,APPLY,COMMON
12657,2025-08-28 11:47:12.067598,11528,apply_doc_12657_1.pdf,APPLY,TARGET_ONLY
12657,2025-08-28 02:10:50.129105,11529,doc_result_doc_12657_2.pdf,DOC_RESULT,COMMON
12659,2025-07-01 05:13:23.226386,11530,doc_result_doc_12659_1.pdf,DOC_RESULT,COMMON
12659,2025-06-29 07:30:57.071227,11531,doc_result_doc_12659_2.pdf,DOC_RESULT,TARGET_ONLY
12660,2025-08-25 05:09:05.251266,11532,doc_result_doc_12660_1.pdf,DOC_RESULT,COMMON
12662,2024-09-15 01:30:25.366038,11533,doc_result_doc_12662_1.pdf,DOC_RESULT,TARGET_ONLY
12662,2024-10-02 03:05:53.432634,11534,apply_doc_12662_2.pdf,APPLY,TARGET_ONLY
12663,2024-06-01 14:29:48.782603,11535,doc_result_doc_12663_1.pdf,DOC_RESULT,COMMON
12663,2024-05-28 10:55:23.992840,11536,apply_doc_12663_2.pdf,APPLY,TARGET_ONLY
12664,2025-11-12 23:11:37.122589,11537,doc_result_doc_12664_1.pdf,DOC_RESULT,COMMON
12664,2025-11-14 20:41:45.136697,11538,apply_doc_12664_2.pdf,APPLY,COMMON
12666,2024-02-15 20:48:00.392918,11539,apply_doc_12666_1.pdf,APPLY,TARGET_ONLY
12666,2024-01-31 22:28:14.146723,11540,apply_doc_12666_2.pdf,APPLY,TARGET_ONLY
12667,2024-07-03 17:37:22.661396,11541,apply_doc_12667_1.pdf,APPLY,TARGET_ONLY
12668,2025-08-05 04:29:57.273355,11542,doc_result_doc_12668_1.pdf,DOC_RESULT,TARGET_ONLY
12672,2025-05-16 21:25:41.699228,11543,doc_result_doc_12672_1.pdf,DOC_RESULT,COMMON
12672,2025-05-11 11:57:02.857696,11544,doc_result_doc_12672_2.pdf,DOC_RESULT,TARGET_ONLY
12673,2025-03-26 03:55:16.044963,11545,doc_result_doc_12673_1.pdf,DOC_RESULT,TARGET_ONLY
12673,2025-03-14 09:11:30.790138,11546,doc_result_doc_12673_2.pdf,DOC_RESULT,COMMON
12674,2025-06-21 00:26:16.198935,11547,apply_doc_12674_1.pdf,APPLY,TARGET_ONLY
12675,2025-10-28 22:39:23.733884,11548,apply_doc_12675_1.pdf,APPLY,TARGET_ONLY
12675,2025-11-07 08:25:14.750054,11549,apply_doc_12675_2.pdf,APPLY,COMMON
12678,2024-03-21 10:27:00.650425,11550,apply_doc_12678_1.pdf,APPLY,TARGET_ONLY
12678,2024-03-26 19:38:57.227823,11551,doc_result_doc_12678_2.pdf,DOC_RESULT,TARGET_ONLY
12680,2025-08-08 16:03:03.437614,11552,apply_doc_12680_1.pdf,APPLY,COMMON
