announcement_id,created_at,region_id,region_name
16788,2025-06-13 18:34:15.815363,33671,전국
16788,2025-06-20 19:27:54.422062,33672,경기
16788,2025-06-22 06:35:57.759993,33673,특정지역
16789,2025-04-30 11:09:36.307055,33674,전국
16790,2025-06-15 16:59:54.392702,33675,수도권
16790,2025-06-17 13:31:55.259758,33676,특정지역
16790,2025-06-16 19:04:55.194204,33677,대구
16791,2024-06-30 05:36:45.351516,33678,전국
16792,2025-01-15 10:21:38.892787,33679,지방
16792,2025-01-10 14:45:52.112924,33680,수도권
16793,2024-03-25 11:53:52.202062,33681,부산
16793,2024-03-30 07:04:11.154907,33682,수도권
16793,2024-03-19 17:54:33.303148,33683,특정지역
16794,2024-05-04 02:04:13.612931,33684,특정지역
16795,2025-01-17 21:21:51.874642,33685,인천
16795,2025-01-15 21:31:17.997469,33686,특정지역
16796,2025-01-20 08:56:42.950183,33687,수도권
16796,2025-01-18 08:10:55.963952,33688,전국
16796,2025-01-17 04:16:41.885404,33689,특정지역
16797,2025-06-10 23:19:28.668225,33690,수도권
16797,2025-06-09 01:06:20.264237,33691,특정지역
16798,2024-12-31 23:26:30.679621,33692,지방
16798,2024-12-30 09:59:32.593423,33693,수도권
16798,2024-12-31 00:30:55.394934,33694,경기
16799,2024-08-25 13:29:35.798601,33695,전국
16799,2024-08-20 12:23:10.913177,33696,서울
16800,2024-10-17 14:20:09.668064,33697,전국
16800,2024-10-16 00:06:36.568969,33698,특정지역
16801,2024-11-03 12:08:10.202520,33699,특정지역
16801,2024-11-08 14:42:47.802754,33700,대구
16802,2025-01-02 16:02:16.203799,33701,수도권
16803,2025-11-16 08:47:12.288832,33702,지방
16803,2025-11-17 19:53:53.533700,33703,수도권
16803,2025-11-06 02:13:43.634364,33704,특정지역
16804,2024-08-21 19:58:33.375704,33705,수도권
16805,2025-04-14 03:30:42.714482,33706,지방
16805,2025-03-21 00:56:30.065301,33707,부산
16805,2025-03-22 10:50:07.032490,33708,특정지역
16806,2024-09-07 03:45:13.192173,33709,지방
16806,2024-09-14 04:41:37.403671,33710,수도권
16806,2024-09-02 05:29:44.909280,33711,전국
16807,2024-06-28 22:26:23.767822,33712,지방
16807,2024-06-29 03:44:53.140723,33713,수도권
16807,2024-07-12 12:29:19.865714,33714,특정지역
16808,2024-02-08 08:33:09.499278,33715,지방
16808,2024-02-06 15:53:55.390505,33716,수도권
16808,2024-02-05 23:13:44.596803,33717,특정지역
16809,2025-09-16 04:57:33.375493,33718,수도권
16809,2025-09-18 01:47:25.732530,33719,전국
16809,2025-09-15 22:01:18.650940,33720,대구
16810,2024-05-10 23:22:51.148948,33721,지방
16810,2024-05-11 14:53:40.236974,33722,수도권
16810,2024-05-15 04:54:05.497122,33723,서울
16811,2025-12-16 06:01:22.229737,33724,경기
16812,2024-11-20 14:27:01.740606,33725,지방
16812,2024-11-01 07:40:45.625819,33726,수도권
16812,2024-11-16 15:50:40.731009,33727,전국
16813,2024-02-20 13:37:30.881746,33728,지방
16813,2024-03-03 03:14:40.371367,33729,경기
16813,2024-03-02 22:55:43.426742,33730,특정지역
16814,2025-07-09 10:20:27.129117,33731,지방
16814,2025-07-10 04:20:55.593200,33732,수도권
16814,2025-07-09 15:06:31.917483,33733,전국
16815,2025-02-26 10:10:45.671036,33734,수도권
16815,2025-02-16 03:22:48.206752,33735,전국
16815,2025-02-11 21:50:52.347584,33736,인천
16816,2024-02-26 17:19:10.099047,33737,지방
16816,2024-03-02 02:01:09.010099,33738,수도권
16817,2025-01-26 12:47:14.745153,33739,수도권
16817,2025-01-26 11:48:07.501257,33740,전국
16817,2025-01-26 22:17:39.193630,33741,인천
16818,2025-04-05 11:56:57.759223,33742,지방
16818,2025-03-31 16:31:35.793214,33743,전국
16818,2025-04-01 06:02:50.284772,33744,대구
16819,2025-08-02 23:54:12.292052,33745,지방
16819,2025-08-09 10:11:58.482819,33746,특정지역
16820,2024-02-16 16:32:29.074888,33747,수도권
16821,2025-05-15 14:26:52.238926,33748,수도권
16821,2025-05-17 00:31:17.427975,33749,전국
16821,2025-05-30 02:19:55.631363,33750,특정지역
16822,2025-04-08 15:10:32.290331,33751,부산
16822,2025-04-14 06:44:21.293987,33752,전국
16823,2025-11-10 10:13:15.059043,33753,수도권
16823,2025-11-14 09:16:17.158275,33754,전국
16824,2025-10-31 02:33:28.252859,33755,수도권
16824,2025-10-31 09:18:27.347304,33756,전국
16824,2025-11-01 19:19:08.483951,33757,특정지역
16825,2025-09-17 23:44:12.870288,33758,지방
16825,2025-09-14 18:13:04.261737,33759,전국
16825,2025-09-19 22:49:10.766277,33760,특정지역
16826,2024-07-19 19:54:20.794083,33761,지방
16826,2024-07-18 07:37:19.820312,33762,수도권
16826,2024-07-19 14:53:56.762543,33763,전국
16827,2025-11-18 10:45:48.986748,33764,지방
16827,2025-11-25 03:32:14.987727,33765,수도권
16827,2025-11-27 08:19:02.579255,33766,전국
16828,2024-04-14 23:28:38.171672,33767,수도권
16828,2024-04-21 02:17:27.251523,33768,서울
16829,2024-02-28 02:13:40.203541,33769,수도권
16829,2024-03-14 06:09:41.575333,33770,전국
16830,2024-07-02 13:52:45.450862,33771,지방
16830,2024-06-24 08:16:54.687841,33772,전국
16830,2024-06-12 07:07:31.730924,33773,특정지역
16831,2025-05-03 11:23:39.437696,33774,전국
16832,2024-06-07 12:58:13.377130,33775,서울
16833,2025-10-21 10:43:01.290597,33776,수도권
16834,2025-07-26 04:09:25.749234,33777,특정지역
16835,2025-10-31 21:25:31.388113,33778,지방
16835,2025-10-31 04:33:15.362352,33779,인천
16836,2025-01-13 22:57:31.386512,33780,대구
16837,2024-06-19 10:55:18.842558,33781,수도권
16837,2024-06-25 10:19:27.341123,33782,특정지역
16838,2024-02-05 16:45:54.535804,33783,전국
16838,2024-01-30 18:08:47.315128,33784,인천
16839,2024-08-10 00:03:26.995391,33785,부산
16840,2024-02-05 20:53:34.362705,33786,지방
16840,2024-01-30 18:22:52.260615,33787,전국
16841,2024-04-11 11:29:58.872327,33788,인천
16842,2025-09-09 04:32:18.525206,33789,지방
16843,2025-02-18 19:37:17.107023,33790,특정지역
16844,2024-06-29 05:29:05.697738,33791,전국
16845,2024-12-02 12:15:47.905017,33792,지방
16845,2024-12-04 11:43:17.436217,33793,서울
16846,2025-08-09 16:07:19.981496,33794,수도권
16847,2024-11-12 01:20:04.741473,33795,전국
16848,2024-12-03 00:42:30.549926,33796,전국
16848,2024-12-03 10:03:07.162130,33797,특정지역
16849,2025-10-07 07:04:26.938591,33798,부산
16849,2025-10-02 15:02:59.112626,33799,특정지역
16850,2025-09-30 09:59:15.922753,33800,경기
16850,2025-10-04 11:37:21.448596,33801,특정지역
16851,2025-02-14 08:34:44.318054,33802,지방
16851,2025-02-14 13:49:10.645437,33803,수도권
16851,2025-02-05 14:43:25.404916,33804,특정지역
16852,2025-01-13 09:57:45.281946,33805,수도권
16852,2025-01-21 09:03:30.426366,33806,전국
16853,2024-01-06 06:46:50.936634,33807,지방
16853,2024-01-03 16:01:20.712672,33808,전국
16853,2024-01-05 18:03:03.162332,33809,특정지역
16854,2023-12-05 22:48:34.559319,33810,특정지역
16855,2025-02-20 19:55:40.057676,33811,전국
16856,2024-01-24 21:26:52.445997,33812,지방
16856,2024-01-21 12:16:44.719795,33813,수도권
16856,2024-01-24 14:10:01.829561,33814,전국
16857,2024-11-04 11:03:03.487428,33815,지방
16857,2024-11-06 15:09:49.162844,33816,수도권
16857,2024-11-08 06:23:57.808022,33817,전국
16858,2024-10-19 00:24:21.559553,33818,전국
16858,2024-10-21 11:51:41.351241,33819,서울
16859,2025-06-18 14:55:02.543643,33820,수도권
16859,2025-06-19 00:44:58.098693,33821,전국
16859,2025-06-20 03:07:26.177935,33822,특정지역
16860,2025-10-02 08:30:38.463541,33823,전국
16861,2025-08-30 04:17:33.605043,33824,지방
16861,2025-08-31 18:15:28.364620,33825,서울
16862,2025-11-15 00:40:46.467003,33826,지방
16862,2025-11-09 22:27:31.417217,33827,전국
16862,2025-11-12 15:31:57.594923,33828,특정지역
16863,2025-06-16 19:55:15.349883,33829,특정지역
16864,2024-02-29 10:13:43.019612,33830,지방
16864,2024-02-29 16:46:30.258325,33831,수도권
16864,2024-03-01 11:47:09.176448,33832,전국
16865,2024-02-15 09:25:44.993323,33833,수도권
16865,2024-02-09 18:22:10.071451,33834,전국
16865,2024-02-18 02:02:12.069701,33835,부산
16866,2025-03-17 12:42:16.370678,33836,수도권
16866,2025-03-13 02:44:44.427259,33837,인천
16866,2025-03-15 12:46:34.845118,33838,특정지역
16867,2025-05-10 19:40:03.236735,33839,특정지역
16868,2025-06-14 12:47:20.089866,33840,특정지역
16869,2024-11-03 10:24:08.852526,33841,대구
16870,2025-08-24 02:20:56.438861,33842,지방
16870,2025-09-07 05:32:49.329189,33843,특정지역
16871,2024-11-01 17:23:34.495773,33844,지방
16872,2024-06-25 03:57:46.995215,33845,지방
16872,2024-07-19 11:54:49.503873,33846,부산
16872,2024-07-14 12:51:00.755141,33847,수도권
16873,2024-05-01 04:24:52.309065,33848,지방
16873,2024-05-10 05:49:24.743870,33849,수도권
16873,2024-05-02 09:59:38.260145,33850,전국
16874,2024-01-04 11:03:00.986083,33851,지방
16874,2024-01-04 22:55:21.601161,33852,전국
16874,2024-01-05 06:55:03.904461,33853,경기
16875,2024-06-10 17:33:26.293671,33854,수도권
16875,2024-05-30 13:01:25.933366,33855,전국
16876,2024-02-08 20:53:05.296792,33856,부산
16877,2024-02-26 11:26:46.441396,33857,수도권
16877,2024-03-01 07:35:19.484876,33858,부산
16877,2024-03-01 22:48:10.624476,33859,전국
16878,2024-02-18 03:02:34.073081,33860,수도권
16878,2024-02-19 01:05:12.154510,33861,특정지역
16879,2024-12-20 22:30:22.962153,33862,지방
16879,2024-12-19 19:13:15.391329,33863,수도권
16879,2024-12-21 22:32:13.378940,33864,특정지역
16880,2024-04-15 21:02:04.007540,33865,수도권
16880,2024-04-15 00:36:38.733469,33866,부산
16880,2024-04-15 05:59:59.436719,33867,특정지역
16881,2024-12-21 02:40:39.853616,33868,부산
16882,2025-03-13 08:37:03.257411,33869,지방
16883,2025-11-26 15:22:34.675560,33870,지방
16883,2025-11-19 05:42:02.232268,33871,전국
16883,2025-11-25 01:17:20.642993,33872,경기
16884,2025-08-20 00:37:22.416285,33873,특정지역
16884,2025-08-14 23:11:55.361925,33874,대구
16885,2024-03-04 04:41:47.724312,33875,수도권
16885,2024-03-04 01:05:19.810750,33876,전국
16885,2024-03-04 18:56:47.575415,33877,특정지역
16886,2025-04-21 11:59:39.461126,33878,전국
16886,2025-04-19 06:30:03.035727,33879,서울
16887,2024-10-16 11:27:56.912685,33880,지방
16887,2024-10-21 21:05:04.295778,33881,부산
16887,2024-10-15 04:03:59.256717,33882,전국
16888,2024-08-29 09:55:08.707143,33883,수도권
16888,2024-09-01 16:18:30.741220,33884,특정지역
16889,2025-09-24 21:07:50.659589,33885,부산
16889,2025-09-21 22:05:39.962163,33886,수도권
16890,2024-09-20 00:24:24.764917,33887,특정지역
16891,2025-08-07 10:22:25.149589,33888,수도권
16892,2025-04-03 22:29:29.117741,33889,수도권
16892,2025-04-04 00:53:59.316610,33890,전국
16892,2025-04-07 20:38:51.721425,33891,특정지역
16893,2025-08-15 16:18:56.160167,33892,수도권
16893,2025-08-05 05:40:00.930563,33893,서울
16893,2025-08-11 05:22:08.378924,33894,특정지역
16894,2024-04-28 00:04:11.041547,33895,전국
16894,2024-04-07 02:06:30.363621,33896,특정지역
16895,2025-08-18 16:57:56.930827,33897,수도권
16896,2025-11-10 17:59:21.943397,33898,지방
16897,2024-04-14 03:42:07.416196,33899,지방
16897,2024-04-20 17:56:08.496410,33900,수도권
16898,2024-03-09 05:56:04.721664,33901,지방
16899,2025-08-13 22:58:03.635338,33902,특정지역
16900,2024-09-26 09:59:36.097118,33903,특정지역
16901,2025-06-24 05:29:46.888489,33904,부산
16901,2025-06-27 00:45:57.271475,33905,전국
16901,2025-06-23 19:10:41.853628,33906,특정지역
16902,2025-09-15 11:08:32.531189,33907,부산
16903,2023-12-20 19:15:22.448195,33908,전국
16903,2023-12-12 18:35:14.094715,33909,인천
16903,2023-12-16 18:26:01.543251,33910,특정지역
16904,2024-09-23 10:31:38.423690,33911,지방
16904,2024-09-24 22:34:59.645056,33912,전국
16905,2024-08-17 11:21:33.346278,33913,지방
16905,2024-08-11 09:55:57.163217,33914,특정지역
16906,2025-10-17 18:02:28.827425,33915,수도권
16906,2025-10-19 21:17:28.563509,33916,특정지역
16907,2024-09-08 11:18:18.602918,33917,수도권
16907,2024-09-10 21:40:22.996499,33918,서울
16908,2025-01-03 13:09:52.111197,33919,수도권
16908,2024-12-25 01:42:44.061002,33920,전국
16909,2024-01-10 01:09:14.975917,33921,수도권
16909,2024-01-06 01:47:42.447389,33922,특정지역
16910,2023-12-12 00:12:42.153274,33923,지방
16910,2023-12-09 15:06:10.192773,33924,전국
16910,2023-12-16 09:17:28.526239,33925,특정지역
16911,2024-08-23 23:09:43.649615,33926,지방
16911,2024-08-12 09:02:54.830479,33927,부산
16911,2024-08-18 12:44:33.479971,33928,전국
16912,2025-08-19 09:48:08.945211,33929,전국
16912,2025-08-18 00:25:27.145908,33930,특정지역
16913,2025-03-02 09:32:43.877932,33931,부산
16913,2025-02-23 01:15:23.525092,33932,특정지역
16914,2024-03-24 05:37:32.520095,33933,전국
16914,2024-03-21 19:38:34.036463,33934,특정지역
16915,2025-10-13 00:29:25.007522,33935,특정지역
16916,2025-02-03 13:06:02.404325,33936,수도권
16916,2025-02-01 01:10:58.177716,33937,대구
16916,2025-02-01 20:56:44.937038,33938,특정지역
16917,2025-01-18 19:55:55.211261,33939,지방
16918,2024-11-12 16:38:27.560824,33940,수도권
16918,2024-11-13 19:03:30.027506,33941,전국
16919,2024-10-16 10:42:09.512168,33942,서울
16920,2024-08-22 15:21:26.853326,33943,지방
16920,2024-08-24 19:51:48.808515,33944,수도권
16920,2024-08-23 23:43:22.274212,33945,특정지역
16921,2024-10-05 09:56:08.593719,33946,전국
16921,2024-10-15 22:32:46.335512,33947,인천
16922,2025-02-13 01:01:58.791658,33948,수도권
16923,2024-02-18 22:56:42.558844,33949,전국
16923,2024-02-11 21:10:16.122086,33950,특정지역
16923,2024-02-13 21:37:36.831538,33951,대구
16924,2025-10-19 14:37:25.945570,33952,지방
16924,2025-10-25 06:09:09.107736,33953,서울
16925,2025-03-17 00:48:46.723386,33954,지방
16925,2025-03-19 01:23:40.795692,33955,전국
16926,2025-01-25 18:08:05.851891,33956,전국
16926,2025-02-07 21:29:47.481015,33957,인천
16927,2025-07-04 10:09:04.100947,33958,지방
16927,2025-07-01 07:27:59.413964,33959,수도권
16927,2025-07-01 08:57:17.903638,33960,대구
16928,2025-03-15 13:00:00.406046,33961,특정지역
16929,2025-05-16 01:53:50.760454,33962,수도권
16929,2025-04-28 08:49:47.511141,33963,전국
16929,2025-04-24 03:07:45.729268,33964,특정지역
16930,2024-03-11 05:13:58.467445,33965,전국
16931,2025-09-22 05:52:24.362947,33966,지방
16931,2025-09-30 16:30:27.407333,33967,특정지역
16932,2024-01-16 12:07:43.054366,33968,인천
16932,2023-12-27 21:57:38.633500,33969,특정지역
16933,2025-06-08 15:45:52.975293,33970,서울
16933,2025-06-01 20:54:58.618612,33971,특정지역
16934,2025-01-11 11:50:37.982213,33972,지방
16934,2025-01-11 07:19:57.348330,33973,수도권
16934,2025-01-10 14:23:26.169705,33974,특정지역
16935,2024-01-21 09:26:04.973745,33975,수도권
16935,2024-01-21 12:56:00.986250,33976,전국
16936,2025-06-18 08:24:18.495407,33977,지방
16936,2025-06-15 13:02:57.222624,33978,서울
16936,2025-06-28 00:26:23.107237,33979,특정지역
16937,2024-04-24 15:27:22.846416,33980,지방
16937,2024-04-24 23:56:40.309367,33981,수도권
16937,2024-04-26 05:10:13.840154,33982,특정지역
16938,2025-09-14 13:02:49.538249,33983,서울
16939,2024-08-25 16:00:05.887082,33984,전국
16939,2024-08-23 09:59:31.847180,33985,경기
16940,2025-04-14 18:59:51.814853,33986,경기
16941,2024-09-05 19:53:35.444710,33987,특정지역
16942,2024-01-09 07:40:30.909908,33988,특정지역
16943,2024-12-27 13:52:02.212965,33989,부산
16943,2024-12-31 18:46:25.155041,33990,전국
16944,2025-03-16 08:58:31.893346,33991,지방
16944,2025-03-31 06:43:16.603850,33992,전국
16944,2025-03-28 15:52:38.578594,33993,인천
16945,2024-06-20 06:18:20.131708,33994,수도권
16945,2024-06-16 02:49:43.960439,33995,전국
16945,2024-06-22 09:55:25.624228,33996,특정지역
16946,2025-09-23 03:21:53.057568,33997,지방
16946,2025-10-22 03:44:34.581987,33998,수도권
16946,2025-10-06 22:02:06.682352,33999,특정지역
16947,2025-03-25 08:06:28.796476,34000,경기
16948,2024-08-18 07:39:44.254766,34001,지방
16948,2024-08-17 06:40:48.509239,34002,특정지역
16949,2024-09-29 12:10:59.049639,34003,특정지역
16950,2025-01-26 16:29:14.191156,34004,전국
16951,2025-04-21 03:25:35.641283,34005,특정지역
16952,2024-06-01 23:07:14.554258,34006,경기
16952,2024-06-09 17:27:38.129305,34007,특정지역
16953,2024-03-16 09:00:27.464023,34008,특정지역
16954,2024-09-08 06:18:20.865039,34009,지방
16954,2024-09-08 15:07:16.828035,34010,부산
16954,2024-09-08 23:17:42.527264,34011,전국
16955,2025-07-01 04:54:16.151800,34012,서울
16956,2024-06-16 23:36:51.124230,34013,지방
16956,2024-06-15 08:20:48.990155,34014,수도권
16956,2024-06-18 08:05:02.271023,34015,특정지역
16957,2025-01-23 01:07:44.846689,34016,부산
16957,2025-01-18 16:40:40.081522,34017,전국
16958,2025-01-12 13:52:29.824686,34018,수도권
16958,2025-01-17 09:25:56.740326,34019,특정지역
16959,2025-07-18 11:13:41.723784,34020,수도권
16959,2025-07-12 02:52:14.949322,34021,서울
16959,2025-07-12 23:07:29.189013,34022,특정지역
16960,2025-12-02 13:50:01.931450,34023,수도권
16960,2025-12-03 17:03:53.186617,34024,인천
16960,2025-12-19 18:37:07.402952,34025,특정지역
16961,2024-06-23 11:20:54.000073,34026,지방
16962,2023-12-29 05:38:50.685644,34027,특정지역
16963,2025-01-12 08:26:55.978287,34028,지방
16963,2025-01-11 02:45:16.695385,34029,전국
16964,2025-12-06 13:13:59.593001,34030,전국
16965,2024-07-26 13:13:40.058078,34031,수도권
16965,2024-07-26 19:24:10.413387,34032,전국
16966,2025-05-02 03:11:55.464172,34033,수도권
16966,2025-04-12 23:52:21.758878,34034,특정지역
16967,2025-04-16 15:57:45.453583,34035,수도권
16968,2025-03-11 03:38:37.923719,34036,지방
16968,2025-03-12 09:06:16.875033,34037,수도권
16968,2025-03-10 10:18:13.359420,34038,특정지역
16969,2024-03-12 15:04:31.755755,34039,지방
16969,2024-03-17 18:47:26.038034,34040,수도권
16969,2024-03-17 17:02:19.086688,34041,서울
16970,2024-06-05 10:03:43.822468,34042,대구
16971,2024-01-03 06:30:38.025581,34043,지방
16971,2024-01-05 12:58:46.037279,34044,수도권
16971,2024-01-03 01:08:00.016359,34045,경기
16972,2025-07-31 13:42:34.363268,34046,전국
16972,2025-07-30 13:07:20.744095,34047,특정지역
16973,2025-06-23 02:58:46.812434,34048,지방
16974,2025-05-30 14:06:30.155236,34049,지방
16974,2025-06-05 03:55:12.667487,34050,수도권
16974,2025-06-11 14:17:32.050601,34051,전국
16975,2024-07-14 14:55:38.614384,34052,전국
16976,2024-11-13 15:38:53.536313,34053,전국
16977,2025-05-26 22:44:08.350618,34054,지방
16977,2025-05-19 01:08:32.420172,34055,전국
16977,2025-05-23 14:40:21.680689,34056,서울
16978,2025-10-20 04:33:37.049978,34057,수도권
16978,2025-10-20 00:18:01.847499,34058,서울
16979,2024-04-10 20:24:01.357046,34059,지방
16979,2024-04-16 11:04:27.169648,34060,부산
16979,2024-04-17 22:46:25.364890,34061,특정지역
16980,2024-06-08 18:19:56.377854,34062,지방
16980,2024-06-14 14:37:37.711405,34063,수도권
16980,2024-06-17 06:17:31.866579,34064,인천
16981,2025-10-01 02:23:36.562260,34065,특정지역
16982,2024-09-13 19:47:34.904078,34066,경기
16983,2025-01-31 21:10:03.508783,34067,수도권
16983,2025-02-12 09:43:52.124108,34068,전국
16983,2025-01-31 07:52:23.696115,34069,특정지역
16984,2024-03-24 20:15:18.703366,34070,수도권
16984,2024-03-25 14:36:59.258738,34071,전국
16985,2023-12-05 05:18:39.547666,34072,수도권
16985,2023-12-12 08:30:19.804691,34073,경기
16986,2023-12-23 00:01:31.858124,34074,지방
16986,2023-12-24 13:15:06.384138,34075,수도권
16986,2023-12-24 03:01:38.430282,34076,서울
16987,2024-09-06 21:33:31.060545,34077,지방
16988,2025-06-16 05:21:44.372743,34078,지방
16989,2024-02-29 00:29:10.821571,34079,경기
16990,2025-03-14 05:15:55.179380,34080,인천
16990,2025-03-14 09:02:25.160250,34081,특정지역
16991,2025-04-17 11:13:17.695293,34082,지방
16991,2025-04-22 00:50:45.761840,34083,서울
16992,2025-11-01 13:29:27.031200,34084,지방
16992,2025-10-26 08:55:08.099863,34085,전국
16992,2025-10-30 18:37:52.078345,34086,특정지역
16993,2024-10-19 00:09:17.754122,34087,수도권
16993,2024-10-09 18:13:17.322000,34088,전국
16994,2024-05-19 10:59:09.946242,34089,수도권
16995,2024-04-29 16:46:40.152663,34090,수도권
16995,2024-04-27 08:26:32.971733,34091,전국
16995,2024-04-27 21:40:32.441482,34092,인천
16996,2024-07-09 01:38:30.405838,34093,전국
16997,2025-08-18 20:03:45.782159,34094,전국
16997,2025-08-25 05:02:56.422690,34095,특정지역
16998,2025-01-08 03:07:42.481361,34096,지방
16998,2024-12-26 12:57:36.877965,34097,전국
16999,2024-05-01 17:22:26.273366,34098,지방
16999,2024-05-12 22:13:02.035728,34099,수도권
16999,2024-05-01 15:32:08.461942,34100,대구
17000,2025-05-24 01:32:52.955184,34101,전국
17001,2024-04-25 16:28:24.454245,34102,지방
17001,2024-04-20 00:49:03.621545,34103,전국
17001,2024-04-18 20:29:26.421867,34104,인천
17002,2024-05-06 19:42:51.305669,34105,특정지역
17003,2025-04-04 11:26:41.514217,34106,지방
17003,2025-04-09 05:03:47.390800,34107,인천
17004,2025-10-09 01:52:37.541704,34108,수도권
17004,2025-10-09 17:59:09.584701,34109,특정지역
17005,2025-05-14 06:14:58.739063,34110,지방
17006,2025-07-02 17:37:37.500947,34111,지방
17006,2025-07-04 00:50:42.970061,34112,수도권
17006,2025-07-09 04:08:43.541321,34113,특정지역
17007,2024-12-10 21:52:53.295345,34114,전국
17008,2025-10-04 23:51:19.035139,34115,전국
17009,2025-11-09 19:39:31.827142,34116,수도권
17010,2024-09-19 00:08:07.386633,34117,지방
17011,2025-01-06 20:02:14.071279,34118,전국
17011,2025-01-03 12:08:32.352923,34119,경기
17011,2025-01-05 08:39:34.787545,34120,특정지역
17012,2024-05-10 21:00:12.284552,34121,지방
17012,2024-05-10 13:35:00.529942,34122,수도권
17012,2024-05-09 17:25:53.840808,34123,전국
17013,2025-05-29 19:02:49.893135,34124,서울
17014,2025-02-17 10:59:48.764921,34125,전국
17014,2025-03-09 00:42:43.209802,34126,서울
17015,2024-09-09 21:24:47.715460,34127,지방
17015,2024-09-09 19:31:46.933535,34128,서울
17015,2024-09-09 16:17:43.499806,34129,특정지역
17016,2024-10-19 06:25:49.870512,34130,서울
17017,2024-05-08 10:23:59.577413,34131,전국
17018,2024-05-16 13:39:47.481322,34132,수도권
17018,2024-05-16 12:22:10.767433,34133,전국
17019,2025-06-12 17:05:52.872269,34134,지방
17019,2025-06-24 02:45:06.318212,34135,특정지역
17020,2024-01-11 08:23:07.646944,34136,지방
17020,2024-01-21 13:59:35.536124,34137,전국
17020,2024-01-14 07:09:38.787331,34138,특정지역
17021,2025-06-10 14:44:13.745832,34139,지방
17021,2025-06-20 07:01:16.203543,34140,수도권
17021,2025-06-16 16:10:22.255939,34141,특정지역
17022,2025-09-26 02:41:14.424089,34142,수도권
17022,2025-10-08 14:52:38.927784,34143,경기
17023,2024-07-07 18:12:06.630450,34144,특정지역
17024,2025-04-23 19:57:29.854675,34145,지방
17024,2025-05-05 23:10:28.246387,34146,수도권
17024,2025-04-25 21:34:57.650896,34147,전국
17025,2025-08-10 20:33:56.441219,34148,지방
17025,2025-08-15 01:15:40.718777,34149,전국
17025,2025-08-17 02:45:31.285538,34150,특정지역
17026,2025-04-03 14:03:12.836949,34151,경기
17026,2025-03-26 14:40:27.898258,34152,특정지역
17027,2025-05-11 12:01:55.653327,34153,수도권
17027,2025-05-12 23:20:05.509814,34154,특정지역
17027,2025-05-23 01:47:28.748695,34155,대구
17028,2024-08-24 07:41:22.712117,34156,수도권
17028,2024-08-10 18:58:18.101157,34157,부산
17028,2024-08-10 14:32:32.593810,34158,전국
17029,2025-06-11 03:18:33.239229,34159,수도권
17029,2025-06-11 14:42:42.746287,34160,대구
17029,2025-06-11 09:08:26.332447,34161,특정지역
17030,2024-12-11 09:01:31.964493,34162,지방
17031,2025-08-04 23:58:08.115134,34163,지방
17031,2025-08-22 08:12:52.525803,34164,특정지역
17032,2025-11-20 07:39:11.375623,34165,수도권
17032,2025-11-19 19:51:16.815774,34166,전국
17032,2025-11-20 08:35:09.469845,34167,대구
17033,2025-06-29 16:39:08.716715,34168,수도권
17033,2025-07-01 09:26:45.736823,34169,특정지역
17034,2025-01-05 20:15:18.870312,34170,지방
17034,2025-01-04 10:43:50.351752,34171,수도권
17035,2024-06-21 19:51:41.990673,34172,지방
17036,2024-12-27 18:52:52.282884,34173,지방
17036,2024-12-05 08:00:01.558001,34174,전국
17036,2024-12-15 05:07:55.664267,34175,특정지역
17037,2025-03-18 01:14:52.638037,34176,수도권
17037,2025-03-29 06:59:04.286308,34177,전국
17037,2025-03-24 04:49:26.874326,34178,특정지역
17038,2025-02-10 07:27:50.221742,34179,수도권
17038,2025-02-03 07:57:12.344464,34180,특정지역
17039,2024-06-22 06:11:00.542379,34181,수도권
17039,2024-05-31 23:48:15.546911,34182,전국
17039,2024-06-05 14:40:05.108061,34183,특정지역
17040,2025-11-07 21:30:10.593852,34184,지방
17040,2025-11-09 17:21:31.487538,34185,수도권
17040,2025-11-08 09:01:59.856964,34186,특정지역
17041,2025-04-14 00:52:21.998379,34187,지방
17041,2025-04-11 16:32:30.295768,34188,수도권
17042,2024-05-07 00:49:50.099943,34189,지방
17042,2024-05-20 20:54:09.617256,34190,인천
17043,2024-01-12 19:49:28.693271,34191,수도권
17043,2024-01-15 11:27:39.110462,34192,전국
17044,2025-07-26 17:52:13.881068,34193,수도권
17045,2025-01-05 21:34:36.620547,34194,지방
17045,2025-01-17 04:43:33.536650,34195,수도권
17046,2025-03-02 05:49:15.227555,34196,지방
17046,2025-03-09 20:58:19.231757,34197,수도권
17046,2025-03-05 14:17:56.278559,34198,특정지역
17047,2025-01-16 17:04:11.205236,34199,지방
17047,2025-01-20 19:34:48.147017,34200,전국
17047,2025-01-13 10:44:43.288671,34201,서울
17048,2024-09-27 12:13:08.263058,34202,지방
17048,2024-09-20 09:18:41.164354,34203,수도권
17048,2024-09-23 18:35:54.211862,34204,특정지역
17049,2025-01-15 09:52:28.644148,34205,수도권
17049,2025-01-17 03:10:42.119001,34206,전국
17049,2025-01-14 22:06:36.294669,34207,특정지역
17050,2025-07-29 08:39:50.244327,34208,지방
17050,2025-08-02 11:13:13.668329,34209,수도권
17051,2024-04-23 06:53:08.453534,34210,수도권
17051,2024-04-24 07:39:58.811256,34211,전국
17051,2024-04-23 12:01:24.952009,34212,특정지역
17052,2025-10-21 14:54:43.409876,34213,지방
17052,2025-10-10 11:31:44.735742,34214,특정지역
17053,2025-11-15 06:06:41.833826,34215,지방
