announcement_id,created_at,summary_id,updated_at,summary
16377,2025-07-19 08:57:49.010152,11385,2025-07-28 06:56:47.066987,경기 공고 요약 16377
16379,2024-08-01 00:23:37.976454,11386,2024-08-01 01:25:01.891864,대구 공고 요약 16379
16381,2024-11-24 11:55:39.469847,11387,2024-11-30 02:19:15.776473,인천 공고 요약 16381
16383,2024-04-25 21:16:00.861746,11388,2024-04-28 10:34:16.360634,경기 공고 요약 16383
16384,2025-09-11 14:17:27.638530,11389,2025-09-11 14:45:38.228098,경기 공고 요약 16384
16388,2025-02-09 17:42:22.779813,11390,2025-02-14 04:05:46.970230,서울 공고 요약 16388
16389,2024-06-26 18:18:19.274215,11391,2024-07-09 23:44:11.476054,
16391,2025-10-17 08:37:29.704615,11392,2025-10-17 12:00:33.726642,경기 공고 요약 16391
16392,2025-10-10 23:25:26.257227,11393,2025-10-13 14:47:38.905844,인천 공고 요약 16392
16393,2025-04-20 17:14:23.188953,11394,2025-04-21 07:00:49.149823,부산 공고 요약 16393
16394,2025-01-04 12:36:13.424795,11395,2025-01-06 11:16:58.502064,인천 공고 요약 16394
16395,2025-06-06 10:04:37.941656,11396,2025-06-06 14:47:02.135634,경기 공고 요약 16395
16399,2025-10-24 21:01:24.874025,11397,2025-10-25 01:35:46.494198,대구 공고 요약 16399
16400,2025-06-13 19:37:37.333176,11398,2025-06-14 08:20:21.446718,부산 공고 요약 16400
16401,2024-11-23 10:24:52.823102,11399,2024-11-23 20:58:17.093392,경기 공고 요약 16401
16402,2024-10-09 21:08:16.289984,11400,2024-10-16 11:02:29.924711,인천 공고 요약 16402
16403,2024-08-21 02:53:04.831424,11401,2024-08-21 12:14:22.065711,서울 공고 요약 16403
16404,2024-08-13 09:19:19.527440,11402,2024-08-13 15:51:44.111840,대구 공고 요약 16404
16406,2024-12-08 09:58:29.224200,11403,2024-12-15 09:21:36.289788,부산 공고 요약 16406
16407,2025-07-28 09:56:06.349295,11404,2025-07-30 17:44:10.148875,대구 공고 요약 16407
16408,2024-06-06 12:12:59.640344,11405,2024-06-07 14:48:20.883473,경기 공고 요약 16408
16409,2024-11-21 04:25:57.649995,11406,2024-11-30 15:51:46.050138,
16411,2024-01-03 14:55:37.183233,11407,2024-01-05 05:46:48.628767,경기 공고 요약 16411
16412,2024-05-29 02:34:53.131761,11408,2024-06-01 23:21:34.654282,대구 공고 요약 16412
16413,2025-01-05 14:54:47.037000,11409,2025-01-12 14:40:30.663219,서울 공고 요약 16413
16414,2025-02-18 12:31:41.258934,11410,2025-02-20 04:31:58.198190,경기 공고 요약 16414
16415,2024-01-29 05:27:31.629775,11411,2024-02-05 22:16:30.188716,서울 공고 요약 16415
16416,2026-01-02 11:59:51.837247,11412,2026-01-06 04:52:29.968495,인천 공고 요약 16416
16417,2024-02-21 03:26:28.844316,11413,2024-02-24 16:08:57.729091,경기 공고 요약 16417
16419,2025-09-18 09:52:10.816477,11414,2025-09-20 15:15:02.840936,대구 공고 요약 16419
16420,2025-02-04 19:04:38.590359,11415,2025-02-05 14:34:14.698274,
16421,2024-07-01 09:25:58.669954,11416,2024-07-02 08:50:10.861303,경기 공고 요약 16421
16422,2024-03-23 23:29:03.644838,11417,2024-03-23 23:39:57.829958,부산 공고 요약 16422
16423,2025-06-07 05:59:38.576147,11418,2025-06-24 14:20:47.908814,부산 공고 요약 16423
16424,2025-10-13 03:41:27.138505,11419,2025-10-14 13:15:33.039030,서울 공고 요약 16424
16425,2024-09-30 18:54:22.052677,11420,2024-09-30 19:38:04.517484,인천 공고 요약 16425
16426,2025-02-02 13:50:43.758080,11421,2025-02-11 06:13:48.118712,부산 공고 요약 16426
16427,2025-01-11 05:37:13.833367,11422,2025-01-29 21:15:45.177420,경기 공고 요약 16427
16428,2024-03-08 22:18:46.551990,11423,2024-03-17 03:03:33.508408,
16430,2024-04-24 03:08:35.220561,11424,2024-05-08 06:29:32.166152,
16433,2024-10-10 00:13:14.356570,11425,2024-10-14 20:11:22.200708,부산 공고 요약 16433
16434,2024-02-24 17:44:11.165414,11426,2024-02-25 07:11:42.655689,서울 공고 요약 16434
16436,2024-12-16 09:46:10.674904,11427,2024-12-26 10:05:43.673245,인천 공고 요약 16436
16437,2024-02-03 19:36:51.681730,11428,2024-02-03 21:51:26.719407,
16438,2025-08-06 12:23:16.524292,11429,2025-08-25 11:50:28.317584,부산 공고 요약 16438
16440,2024-03-22 08:53:33.639067,11430,2024-03-22 09:35:19.010524,인천 공고 요약 16440
16441,2025-07-05 06:08:03.696011,11431,2025-07-10 03:21:30.237021,대구 공고 요약 16441
16442,2025-10-13 07:05:23.603621,11432,2025-10-28 03:30:30.639417,경기 공고 요약 16442
16445,2025-04-15 22:24:51.363938,11433,2025-04-19 01:47:53.274889,대구 공고 요약 16445
16446,2025-06-07 10:59:08.882975,11434,2025-06-09 14:45:48.139937,부산 공고 요약 16446
16448,2024-12-09 02:35:48.004597,11435,2024-12-10 16:29:18.118255,경기 공고 요약 16448
16449,2025-11-02 12:13:31.399176,11436,2025-11-08 14:02:11.854202,인천 공고 요약 16449
16450,2025-10-24 11:55:26.629702,11437,2025-10-30 00:10:23.267625,경기 공고 요약 16450
16452,2023-12-05 22:33:25.633290,11438,2023-12-16 02:16:38.963642,부산 공고 요약 16452
16453,2024-02-05 07:31:08.333158,11439,2024-02-05 08:28:03.789944,서울 공고 요약 16453
16456,2025-09-04 17:16:27.774124,11440,2025-09-04 19:10:01.558230,부산 공고 요약 16456
16457,2025-11-19 06:06:32.477613,11441,2025-12-02 14:15:34.896998,부산 공고 요약 16457
16458,2024-12-26 21:09:14.850626,11442,2024-12-29 21:13:42.693419,부산 공고 요약 16458
16460,2024-02-07 03:23:52.320115,11443,2024-02-08 18:18:55.780672,경기 공고 요약 16460
16461,2024-01-17 07:55:47.396490,11444,2024-01-18 08:59:39.056223,경기 공고 요약 16461
16462,2025-12-01 09:25:19.865740,11445,2025-12-02 18:52:06.706458,인천 공고 요약 16462
16463,2024-10-21 22:08:18.361280,11446,2024-10-22 03:01:32.250574,서울 공고 요약 16463
16464,2024-01-01 04:50:16.367609,11447,2024-01-02 16:34:20.337944,경기 공고 요약 16464
16465,2024-01-30 00:49:40.939669,11448,2024-01-30 18:17:28.714989,인천 공고 요약 16465
16466,2024-08-07 12:25:03.771264,11449,2024-08-09 12:51:40.508861,인천 공고 요약 16466
16470,2025-05-18 20:30:16.601768,11450,2025-05-25 02:50:21.249422,인천 공고 요약 16470
16471,2024-07-27 01:49:19.034519,11451,2024-08-03 03:55:18.745446,서울 공고 요약 16471
16473,2024-11-26 01:18:18.230766,11452,2024-11-26 18:27:56.295229,서울 공고 요약 16473
16475,2024-01-03 02:19:16.700070,11453,2024-01-03 05:06:57.092613,인천 공고 요약 16475
16476,2025-02-25 19:11:30.505151,11454,2025-03-06 23:32:11.756181,인천 공고 요약 16476
16477,2025-04-15 00:35:19.865625,11455,2025-04-19 21:06:29.724367,경기 공고 요약 16477
16478,2025-10-16 02:13:39.226904,11456,2025-10-16 08:05:28.124058,대구 공고 요약 16478
16479,2025-03-24 21:20:01.778616,11457,2025-04-10 04:08:20.772591,서울 공고 요약 16479
16480,2024-06-27 13:26:07.047772,11458,2024-06-27 21:08:07.873183,인천 공고 요약 16480
16481,2023-12-28 11:10:53.003656,11459,2024-01-01 05:48:15.644652,서울 공고 요약 16481
16483,2025-01-20 16:21:05.997658,11460,2025-01-20 22:35:16.453020,부산 공고 요약 16483
16486,2025-02-18 05:31:37.284725,11461,2025-02-24 16:11:35.311819,
16487,2024-03-22 22:08:33.640259,11462,2024-03-24 00:46:02.586106,경기 공고 요약 16487
16489,2025-11-28 11:56:30.868571,11463,2025-12-20 20:30:38.860797,
16493,2024-04-06 14:29:10.387132,11464,2024-04-07 08:32:53.931521,대구 공고 요약 16493
16494,2025-09-26 02:35:04.451171,11465,2025-10-01 20:51:58.961949,부산 공고 요약 16494
16495,2025-06-03 07:03:03.168008,11466,2025-06-19 04:05:59.695781,부산 공고 요약 16495
16496,2025-02-13 13:41:56.673122,11467,2025-02-17 13:57:02.494444,부산 공고 요약 16496
16497,2024-02-23 13:27:35.706584,11468,2024-03-03 05:15:30.707203,인천 공고 요약 16497
16498,2025-09-30 01:45:30.588811,11469,2025-10-14 02:54:09.740472,서울 공고 요약 16498
16500,2024-02-07 04:27:11.356391,11470,2024-02-07 16:28:53.724872,경기 공고 요약 16500
16502,2024-06-17 08:52:13.673548,11471,2024-06-19 22:48:01.285011,대구 공고 요약 16502
16503,2025-09-09 13:22:58.717725,11472,2025-09-21 20:48:58.737375,인천 공고 요약 16503
16504,2025-08-09 05:34:10.558614,11473,2025-08-21 12:28:15.057888,서울 공고 요약 16504
16505,2024-05-26 00:46:24.643730,11474,2024-06-13 20:25:39.720177,서울 공고 요약 16505
16506,2025-05-27 07:52:25.214113,11475,2025-05-28 15:56:46.330242,경기 공고 요약 16506
16507,2024-09-01 11:34:21.674890,11476,2024-09-08 00:51:06.684805,인천 공고 요약 16507
16509,2024-10-01 22:36:38.721004,11477,2024-10-10 00:23:21.923999,인천 공고 요약 16509
16510,2025-03-12 18:48:06.198633,11478,2025-03-14 06:53:32.418090,경기 공고 요약 16510
16511,2024-04-27 17:45:27.376871,11479,2024-05-08 06:16:01.815169,부산 공고 요약 16511
16514,2025-10-10 23:35:03.805619,11480,2025-10-11 05:33:52.764922,부산 공고 요약 16514
16515,2024-04-14 03:37:27.873206,11481,2024-04-18 04:09:49.831558,부산 공고 요약 16515
16516,2024-05-08 12:13:28.691604,11482,2024-05-13 21:36:22.659714,대구 공고 요약 16516
16517,2025-08-17 09:09:39.284320,11483,2025-08-20 17:01:04.089172,대구 공고 요약 16517
16518,2025-07-31 07:15:55.075563,11484,2025-08-06 04:29:25.579574,경기 공고 요약 16518
16519,2025-08-16 06:09:24.179333,11485,2025-08-16 22:56:53.503071,인천 공고 요약 16519
16521,2025-10-03 18:37:51.018749,11486,2025-10-03 19:34:46.540455,
16523,2024-03-06 16:37:19.323460,11487,2024-03-08 12:45:41.394821,서울 공고 요약 16523
16524,2024-04-03 17:38:46.703392,11488,2024-04-07 17:19:17.319152,인천 공고 요약 16524
16525,2025-12-10 07:04:52.874367,11489,2025-12-13 07:20:16.164635,대구 공고 요약 16525
16526,2024-11-15 07:01:56.328783,11490,2024-11-21 19:30:38.065021,
16527,2024-12-21 07:10:05.413620,11491,2024-12-22 09:58:42.149123,
16528,2024-05-20 03:38:18.828956,11492,2024-05-20 07:05:01.458754,서울 공고 요약 16528
16530,2024-02-11 14:45:14.778409,11493,2024-02-13 18:50:30.536443,인천 공고 요약 16530
16531,2024-12-10 16:16:01.944293,11494,2024-12-12 11:50:13.033218,부산 공고 요약 16531
16533,2025-08-13 18:46:24.293283,11495,2025-08-18 05:57:30.780895,인천 공고 요약 16533
16535,2024-06-30 08:06:07.270332,11496,2024-06-30 20:56:22.952855,부산 공고 요약 16535
16536,2024-03-10 09:56:18.587968,11497,2024-03-24 11:11:11.413837,경기 공고 요약 16536
16537,2024-07-17 04:59:28.479752,11498,2024-07-20 08:02:25.065704,경기 공고 요약 16537
16538,2024-08-30 03:16:47.062843,11499,2024-08-30 08:29:25.412660,경기 공고 요약 16538
16539,2025-10-04 03:59:15.617219,11500,2025-10-11 22:02:11.387257,서울 공고 요약 16539
16540,2025-02-26 14:39:14.370033,11501,2025-02-27 01:43:43.753784,경기 공고 요약 16540
16541,2025-05-17 08:44:03.936939,11502,2025-05-17 10:14:27.330056,인천 공고 요약 16541
16542,2025-11-28 16:37:38.154532,11503,2025-11-28 20:21:05.060540,부산 공고 요약 16542
16543,2024-03-05 14:26:01.926688,11504,2024-03-15 06:34:25.350131,서울 공고 요약 16543
16544,2025-10-05 17:12:21.222110,11505,2025-10-06 02:09:07.407374,인천 공고 요약 16544
16545,2025-11-16 07:47:50.964897,11506,2025-11-16 10:13:47.920744,경기 공고 요약 16545
16546,2024-08-28 03:13:25.189913,11507,2024-08-28 15:33:17.593077,서울 공고 요약 16546
16548,2024-04-25 16:26:13.517706,11508,2024-04-28 08:10:53.259887,인천 공고 요약 16548
16549,2024-11-21 20:47:28.127020,11509,2024-11-30 01:53:15.975515,서울 공고 요약 16549
16550,2023-12-22 04:30:24.214116,11510,2023-12-26 14:42:37.257223,대구 공고 요약 16550
16551,2024-01-03 04:59:49.801857,11511,2024-01-05 17:32:20.947557,서울 공고 요약 16551
16552,2024-07-31 12:44:10.500036,11512,2024-08-08 06:46:37.452204,경기 공고 요약 16552
16554,2025-08-15 21:21:24.404485,11513,2025-08-21 17:24:46.965125,인천 공고 요약 16554
16555,2024-02-11 18:02:15.522133,11514,2024-02-13 21:37:03.831168,인천 공고 요약 16555
16556,2023-12-08 14:44:09.302197,11515,2023-12-16 12:15:53.360645,부산 공고 요약 16556
16557,2025-01-17 23:45:29.667156,11516,2025-01-21 21:31:57.380114,인천 공고 요약 16557
16558,2025-04-16 18:18:13.112215,11517,2025-04-22 13:58:56.701218,서울 공고 요약 16558
16560,2024-11-22 08:49:26.992661,11518,2024-11-27 12:20:20.827561,인천 공고 요약 16560
16564,2024-06-27 13:45:28.822027,11519,2024-06-29 14:16:32.411327,대구 공고 요약 16564
16565,2025-01-03 06:18:09.983995,11520,2025-01-11 12:49:41.109421,부산 공고 요약 16565
16566,2024-09-08 19:40:43.379492,11521,2024-09-11 05:50:04.478368,서울 공고 요약 16566
16567,2024-01-11 11:45:09.143777,11522,2024-01-19 22:31:49.304677,대구 공고 요약 16567
16571,2024-11-08 22:45:17.163295,11523,2024-11-18 02:47:28.158763,경기 공고 요약 16571
16572,2024-02-21 03:36:45.879953,11524,2024-02-24 14:54:11.648779,대구 공고 요약 16572
16573,2025-04-09 03:10:03.316349,11525,2025-04-15 09:01:00.626036,부산 공고 요약 16573
16574,2024-01-23 23:18:29.136590,11526,2024-01-25 07:06:55.358816,부산 공고 요약 16574
16575,2025-03-12 17:17:09.656511,11527,2025-03-21 14:28:36.820608,인천 공고 요약 16575
16579,2023-12-13 21:31:35.986245,11528,2023-12-20 14:31:11.548366,부산 공고 요약 16579
16583,2024-11-12 21:21:48.308202,11529,2024-11-16 12:30:47.379128,부산 공고 요약 16583
16584,2025-05-12 11:25:05.141140,11530,2025-05-14 22:27:12.217018,경기 공고 요약 16584
16587,2024-02-29 04:25:11.084931,11531,2024-03-02 09:01:35.274814,인천 공고 요약 16587
16589,2025-06-29 22:18:32.768953,11532,2025-07-03 23:44:24.281650,대구 공고 요약 16589
16591,2024-11-30 01:49:55.596157,11533,2024-12-13 16:49:09.361506,대구 공고 요약 16591
16592,2024-09-22 04:47:26.804585,11534,2024-09-30 20:07:56.928918,인천 공고 요약 16592
16594,2025-03-17 16:26:18.236582,11535,2025-03-20 02:34:46.123266,부산 공고 요약 16594
16595,2024-07-02 19:43:00.578960,11536,2024-07-04 03:14:55.914049,인천 공고 요약 16595
16596,2024-10-27 02:11:51.985042,11537,2024-10-27 08:35:21.187281,대구 공고 요약 16596
16598,2025-10-04 05:05:10.369139,11538,2025-10-25 19:44:21.867956,인천 공고 요약 16598
16599,2024-05-23 01:03:00.948563,11539,2024-05-24 02:37:58.629388,부산 공고 요약 16599
16600,2025-04-03 11:29:35.283058,11540,2025-04-16 11:56:24.061296,부산 공고 요약 16600
16601,2024-02-04 04:43:49.544563,11541,2024-02-04 09:39:01.834348,서울 공고 요약 16601
16602,2024-10-10 17:25:38.031759,11542,2024-10-11 17:01:38.617922,부산 공고 요약 16602
16603,2024-01-23 20:45:55.361833,11543,2024-01-24 17:31:38.480916,부산 공고 요약 16603
16604,2023-12-11 23:01:11.770971,11544,2023-12-12 06:20:52.703690,대구 공고 요약 16604
16606,2025-05-22 00:04:03.979786,11545,2025-05-26 12:27:28.813520,부산 공고 요약 16606
16607,2025-10-26 16:59:06.742966,11546,2025-11-16 08:18:22.868367,
16608,2025-08-07 22:04:17.265518,11547,2025-08-11 06:59:13.492907,대구 공고 요약 16608
16609,2023-12-23 09:46:11.498377,11548,2023-12-27 11:18:52.957604,서울 공고 요약 16609
16610,2025-11-08 20:42:39.566515,11549,2025-11-18 04:30:35.197386,부산 공고 요약 16610
16613,2024-02-20 11:32:28.807908,11550,2024-02-25 13:32:08.143715,
16614,2024-10-06 19:22:33.028636,11551,2024-10-07 05:09:38.323243,경기 공고 요약 16614
16615,2025-06-20 22:06:29.807946,11552,2025-06-22 01:23:52.002109,서울 공고 요약 16615
16616,2024-12-15 22:38:44.316568,11553,2024-12-16 02:31:49.819887,경기 공고 요약 16616
16617,2025-01-28 19:18:43.123652,11554,2025-02-04 00:37:21.506304,경기 공고 요약 16617
16618,2025-10-23 00:43:01.115368,11555,2025-10-23 23:52:51.160977,서울 공고 요약 16618
16619,2025-06-05 07:12:04.667145,11556,2025-06-22 01:19:48.600829,
16620,2025-10-13 22:11:26.745995,11557,2025-11-02 07:47:35.502724,
16621,2024-10-22 11:27:48.401603,11558,2024-10-22 17:54:20.459481,서울 공고 요약 16621
16626,2025-06-14 05:56:55.228718,11559,2025-06-22 11:35:38.008089,부산 공고 요약 16626
16627,2025-01-06 16:11:26.392500,11560,2025-01-11 16:50:19.973437,대구 공고 요약 16627
16628,2024-03-01 15:51:23.797791,11561,2024-03-06 01:54:12.655568,부산 공고 요약 16628
16629,2024-01-12 07:23:01.468996,11562,2024-01-16 19:32:32.636557,부산 공고 요약 16629
16631,2024-02-09 17:08:08.893587,11563,2024-02-11 13:38:07.776405,대구 공고 요약 16631
16637,2025-03-05 15:23:29.920554,11564,2025-03-08 21:49:52.141621,인천 공고 요약 16637
16639,2025-01-07 12:24:07.433181,11565,2025-01-08 14:46:10.901377,대구 공고 요약 16639
16641,2025-11-12 08:50:11.659924,11566,2025-11-20 19:05:11.263068,인천 공고 요약 16641
16642,2024-09-04 15:53:46.668753,11567,2024-09-11 14:04:04.418971,서울 공고 요약 16642
16644,2025-10-04 13:46:14.236734,11568,2025-10-05 02:56:54.658222,서울 공고 요약 16644
16646,2025-08-20 07:50:31.118005,11569,2025-08-20 18:11:10.829604,서울 공고 요약 16646
16648,2025-11-14 20:02:10.808644,11570,2025-11-15 19:44:36.895280,서울 공고 요약 16648
16651,2023-12-20 04:50:27.679079,11571,2023-12-20 14:35:42.516975,
16652,2024-06-14 19:22:55.955345,11572,2024-06-20 18:17:47.066969,부산 공고 요약 16652
16653,2024-02-22 06:38:23.190635,11573,2024-02-23 16:01:12.198596,서울 공고 요약 16653
16654,2024-04-02 02:41:38.126852,11574,2024-04-02 20:21:38.739023,서울 공고 요약 16654
16656,2025-06-02 20:34:54.768947,11575,2025-06-03 10:12:09.355650,부산 공고 요약 16656
16657,2023-11-30 03:07:07.721532,11576,2023-12-09 12:14:50.731092,경기 공고 요약 16657
16660,2024-09-03 11:00:00.979220,11577,2024-09-04 18:11:37.815948,인천 공고 요약 16660
16661,2025-10-11 00:53:12.131472,11578,2025-10-11 01:51:08.243332,부산 공고 요약 16661
16662,2024-10-08 20:00:52.298542,11579,2024-10-19 03:30:38.590194,경기 공고 요약 16662
16664,2024-10-20 22:11:07.747326,11580,2024-10-24 13:04:44.259617,대구 공고 요약 16664
16665,2025-06-08 03:17:29.816006,11581,2025-06-12 14:39:08.637331,대구 공고 요약 16665
16666,2025-03-13 16:57:31.389361,11582,2025-03-23 04:14:26.608031,대구 공고 요약 16666
16668,2023-12-28 13:49:11.034080,11583,2024-01-10 05:03:19.460956,대구 공고 요약 16668
16670,2025-01-19 06:17:21.161816,11584,2025-01-19 07:09:48.893819,부산 공고 요약 16670
16671,2025-08-21 13:17:31.625791,11585,2025-08-22 05:03:52.800360,경기 공고 요약 16671
16675,2025-08-31 03:55:09.404239,11586,2025-09-02 23:49:08.567607,대구 공고 요약 16675
16680,2024-08-02 07:50:43.183452,11587,2024-08-06 20:04:41.670553,대구 공고 요약 16680
16681,2024-05-22 13:00:02.523125,11588,2024-05-23 10:38:42.818911,부산 공고 요약 16681
16682,2024-08-15 17:07:32.848480,11589,2024-08-15 18:42:31.313592,대구 공고 요약 16682
16683,2023-12-29 20:17:36.746087,11590,2023-12-31 23:06:11.748783,부산 공고 요약 16683
16685,2024-10-23 10:56:46.583727,11591,2024-10-23 10:57:41.552812,인천 공고 요약 16685
16687,2025-11-18 03:57:39.514192,11592,2025-11-18 03:59:27.021586,부산 공고 요약 16687
16688,2024-06-06 01:22:53.666023,11593,2024-06-09 00:18:17.614008,
16690,2024-10-27 11:19:07.587433,11594,2024-11-08 07:16:22.501842,서울 공고 요약 16690
16691,2024-12-24 17:45:50.714476,11595,2024-12-25 04:09:10.042115,인천 공고 요약 16691
16692,2024-12-25 06:52:49.756056,11596,2024-12-26 11:14:07.137334,대구 공고 요약 16692
16693,2024-11-19 02:58:52.988863,11597,2024-11-28 05:58:17.089319,대구 공고 요약 16693
16695,2025-05-14 07:02:20.023888,11598,2025-05-26 17:03:29.935367,
16696,2023-12-01 06:21:44.338270,11599,2023-12-05 12:32:11.355465,대구 공고 요약 16696
16697,2025-06-15 06:35:43.029302,11600,2025-07-02 16:57:13.502865,인천 공고 요약 16697
16698,2025-02-06 00:19:32.907960,11601,2025-02-09 11:44:56.603830,대구 공고 요약 16698
16699,2025-04-01 01:28:36.396711,11602,2025-04-01 09:55:25.184163,대구 공고 요약 16699
16700,2024-02-18 23:59:34.825231,11603,2024-02-28 14:08:32.950044,부산 공고 요약 16700
16701,2024-09-23 05:52:19.183116,11604,2024-09-23 12:04:14.173283,대구 공고 요약 16701
16704,2025-05-20 01:39:52.733320,11605,2025-05-22 10:33:40.993195,대구 공고 요약 16704
16705,2025-01-29 16:17:35.303944,11606,2025-02-03 08:59:12.831115,부산 공고 요약 16705
16706,2025-08-01 12:17:18.155312,11607,2025-08-03 00:08:12.679441,경기 공고 요약 16706
16707,2024-06-08 16:00:20.662427,11608,2024-06-09 15:24:40.350539,경기 공고 요약 16707
16711,2025-10-11 19:14:29.847303,11609,2025-10-13 23:28:35.296505,부산 공고 요약 16711
16713,2024-01-17 16:41:04.157649,11610,2024-01-18 05:10:19.275748,인천 공고 요약 16713
16714,2025-09-14 19:00:58.097352,11611,2025-09-21 09:15:17.158827,서울 공고 요약 16714
16716,2025-07-10 11:03:35.373687,11612,2025-07-10 17:16:57.450917,부산 공고 요약 16716
16717,2024-11-04 17:58:41.883426,11613,2024-11-08 22:59:07.589260,경기 공고 요약 16717
16718,2025-11-09 18:59:40.950650,11614,2025-11-25 20:53:50.667972,인천 공고 요약 16718
16720,2025-01-22 01:12:59.002974,11615,2025-01-26 20:57:31.352572,대구 공고 요약 16720
16721,2024-05-16 23:32:59.058208,11616,2024-05-17 21:13:43.691227,경기 공고 요약 16721
16722,2024-11-19 07:53:51.029787,11617,2024-12-04 14:12:15.517115,경기 공고 요약 16722
16723,2024-09-10 06:11:07.719556,11618,2024-09-10 08:22:11.351920,서울 공고 요약 16723
16724,2025-09-25 23:27:30.924058,11619,2025-10-01 16:32:15.598929,대구 공고 요약 16724
16725,2025-06-17 17:07:27.009531,11620,2025-06-24 00:01:42.054761,인천 공고 요약 16725
16727,2024-09-13 00:00:37.587417,11621,2024-09-13 00:01:27.965819,
16728,2023-12-29 10:04:45.353657,11622,2024-01-04 18:50:54.463084,인천 공고 요약 16728
16729,2025-07-13 09:35:06.449571,11623,2025-07-13 15:05:32.397796,부산 공고 요약 16729
16730,2025-11-10 06:55:55.910461,11624,2025-11-13 18:59:15.380876,서울 공고 요약 16730
16731,2024-11-29 02:55:59.618083,11625,2024-11-29 04:35:51.053397,경기 공고 요약 16731
16732,2025-08-22 18:40:40.528117,11626,2025-08-22 19:31:13.458808,경기 공고 요약 16732
16733,2025-03-30 19:39:38.923097,11627,2025-04-01 12:08:09.552591,서울 공고 요약 16733
16735,2025-05-23 18:19:02.018065,11628,2025-05-25 12:26:55.949276,대구 공고 요약 16735
16737,2025-03-13 08:51:47.080046,11629,2025-03-14 18:24:16.909939,인천 공고 요약 16737
16738,2025-11-30 00:26:00.182963,11630,2025-12-01 14:42:15.487145,대구 공고 요약 16738
16739,2024-04-08 17:07:12.534433,11631,2024-04-16 05:08:16.308746,대구 공고 요약 16739
16744,2025-05-20 08:46:22.293486,11632,2025-05-21 01:43:10.217087,서울 공고 요약 16744
16745,2024-04-24 05:43:43.911388,11633,2024-04-24 16:46:27.097120,경기 공고 요약 16745
16746,2025-04-10 19:40:12.557196,11634,2025-04-22 01:34:12.141300,
16747,2024-04-24 14:41:39.289756,11635,2024-05-02 15:59:28.345075,인천 공고 요약 16747
16749,2025-12-03 03:10:50.011410,11636,2025-12-03 05:33:26.967450,서울 공고 요약 16749
16750,2025-09-15 10:53:20.051547,11637,2025-09-16 15:40:36.032955,서울 공고 요약 16750
16751,2024-04-13 13:25:24.545042,11638,2024-04-13 13:43:55.770709,경기 공고 요약 16751
16752,2024-06-01 05:45:11.800869,11639,2024-06-03 11:22:53.705167,경기 공고 요약 16752
16755,2024-07-15 05:39:50.790279,11640,2024-07-17 01:53:58.886435,인천 공고 요약 16755
16756,2025-10-25 02:00:19.737543,11641,2025-10-25 11:34:15.014516,인천 공고 요약 16756
16758,2024-11-03 10:47:44.288921,11642,2024-11-03 16:52:54.237868,부산 공고 요약 16758
16759,2024-09-19 23:27:13.242184,11643,2024-09-19 23:57:44.158089,
16760,2025-03-30 19:56:21.739288,11644,2025-04-05 15:09:05.140066,대구 공고 요약 16760
16761,2024-05-27 08:45:58.807812,11645,2024-05-27 08:50:11.806155,경기 공고 요약 16761
16762,2024-02-08 21:57:41.808259,11646,2024-02-20 08:19:55.041777,인천 공고 요약 16762
16765,2024-06-03 07:10:05.772302,11647,2024-06-03 20:22:52.172553,
16767,2024-04-19 04:52:55.489156,11648,2024-04-19 17:56:47.097439,부산 공고 요약 16767
16768,2025-08-12 07:45:25.977878,11649,2025-08-14 22:11:30.621323,경기 공고 요약 16768
16769,2024-05-09 08:29:32.591978,11650,2024-05-12 01:53:33.583293,서울 공고 요약 16769
16770,2025-05-17 16:17:33.289380,11651,2025-05-18 11:15:56.438933,부산 공고 요약 16770
16771,2024-08-04 22:15:58.364782,11652,2024-08-06 15:46:45.156129,경기 공고 요약 16771
16772,2024-05-05 22:30:26.392081,11653,2024-05-07 00:03:02.977882,부산 공고 요약 16772
16773,2025-06-09 10:24:45.998760,11654,2025-06-09 22:32:19.781242,대구 공고 요약 16773
16774,2025-01-10 16:48:07.884334,11655,2025-01-13 13:42:25.054130,서울 공고 요약 16774
16777,2025-06-24 15:10:55.822525,11656,2025-06-25 08:37:00.972094,서울 공고 요약 16777
16778,2024-07-30 09:49:03.718012,11657,2024-08-16 07:27:54.776905,서울 공고 요약 16778
16780,2024-10-26 22:02:15.858962,11658,2024-10-27 09:47:12.830592,
16781,2025-08-20 19:15:36.963460,11659,2025-08-23 22:29:58.469543,
16783,2025-10-08 07:49:18.053697,11660,2025-10-16 00:10:19.551566,서울 공고 요약 16783
16784,2025-05-23 03:20:48.817463,11661,2025-05-31 08:40:30.922952,부산 공고 요약 16784
16785,2024-09-02 21:11:06.320735,11662,2024-09-07 21:43:46.748896,대구 공고 요약 16785
16786,2025-08-18 09:21:48.140593,11663,2025-08-19 21:51:15.341502,경기 공고 요약 16786
16787,2024-04-01 10:37:15.642620,11664,2024-04-04 13:43:03.476582,경기 공고 요약 16787
16789,2025-05-15 15:36:44.671465,11665,2025-05-17 15:07:49.132549,서울 공고 요약 16789
16791,2024-06-18 04:42:53.734736,11666,2024-06-20 03:32:55.840284,경기 공고 요약 16791
16792,2025-01-24 10:48:33.688730,11667,2025-01-28 21:38:31.718691,인천 공고 요약 16792
16794,2024-05-19 07:07:29.986809,11668,2024-05-22 03:29:28.791384,경기 공고 요약 16794
